endX,endY,WeightedCount,WeightedExpectedGoals,GoalProbability
78,40,20.57,0.001,0.007
78,42,24.484,0.001,0.004
78,44,31.07,0.002,0.005
78,46,36.058,0.003,0.006
78,48,33.38,0.003,0.008
78,50,22.983,0.002,0.009
78,52,11.646,0.001,0.01
78,54,5.001,0,0.009
78,56,3.274,0,0.005
78,58,3.8,0,0.003
76,44,37.945,0.004,0.006
76,46,42.366,0.006,0.008
76,48,38.969,0.007,0.01
76,50,27.292,0.004,0.011
76,52,14.518,0.001,0.012
74,46,47.017,0.008,0.009
74,48,43.195,0.008,0.01
72,46,50.707,0.007,0.007
90,14,0.007,0,0
88,14,0.029,0,0
86,12,0.014,0,0
86,14,0.091,0,0
84,12,0.03,0,0
84,14,0.198,0,0
82,12,0.046,0,0
82,14,0.3,0,0
80,12,0.049,0,0
82,40,14.001,0.005,0.05
84,54,3.581,0,0
84,56,2.577,0,0
84,58,2.453,0,0
84,60,2.064,0,0
84,62,1.417,0,0
84,64,0.957,0,0.003
82,54,3.132,0,0.002
82,56,1.258,0,0.002
82,58,0.852,0,0
82,60,0.702,0,0
82,62,0.499,0,0.004
82,64,0.369,0,0.032
82,66,0.536,0,0.092
82,68,1.19,0,0.119
80,58,1.252,0,0.002
80,60,1.229,0,0.002
80,62,0.966,0,0.007
80,64,0.736,0,0.042
80,66,1.147,0,0.108
80,68,2.816,0.001,0.127
80,70,5.593,0.004,0.129
78,60,4.058,0,0.003
78,62,3.218,0,0.007
78,64,2.136,0,0.029
78,66,2.342,0,0.094
78,68,5.02,0.003,0.125
78,70,9.805,0.011,0.129
76,62,8.199,0,0.008
76,64,5.082,0,0.021
76,66,3.881,0.001,0.074
76,68,6.425,0.004,0.12
76,70,12.021,0.017,0.128
76,72,16.797,0.033,0.129
74,66,5.599,0,0.053
74,68,6.185,0.003,0.109
74,70,10.382,0.012,0.127
74,72,14.306,0.024,0.129
72,68,5.001,0.001,0.089
72,70,6.469,0.004,0.122
72,72,8.532,0.008,0.128
70,70,3.13,0.001,0.11
70,72,3.604,0.001,0.126
68,70,1.385,0,0.087
68,72,1.122,0,0.12
88,48,7.672,0,0
86,42,7.229,0.001,0.044
86,44,9.195,0,0.008
86,46,12.56,0,0.001
86,48,12.918,0,0
86,50,9.797,0,0
86,52,6.489,0,0
86,54,5.658,0,0
84,40,13.324,0.007,0.075
84,42,10.069,0.001,0.032
84,44,13.952,0,0.006
84,46,19.009,0,0.001
84,48,19.18,0,0
84,50,13.769,0,0
84,52,7.305,0,0.001
88,42,4.477,0,0.049
96,40,3.193,0,0.001
96,42,8.278,0,0
94,42,7.057,0,0.001
94,44,13.136,0,0
92,42,4.582,0,0.008
92,44,8.006,0,0.001
92,46,11.027,0,0
90,42,3.338,0,0.032
90,44,4.697,0,0.005
90,46,6.349,0,0.001
88,44,5.345,0,0.009
88,46,7.203,0,0.001
96,44,15.775,0,0
96,46,22.733,0,0
96,48,26.586,0,0
96,50,27.476,0,0
94,46,18.463,0,0
94,48,21.043,0,0
94,50,22.141,0,0
94,52,24.336,0,0
94,54,27.912,0,0
92,48,12.474,0,0
92,50,13.936,0,0
92,52,18.187,0,0
92,54,25.355,0,0
92,56,31.142,0,0
90,48,7.119,0,0
90,50,8.096,0,0
90,52,11.673,0,0
90,54,18.411,0,0
90,56,24.809,0,0
90,58,26.054,0,0
88,50,6.953,0,0
88,52,7.491,0,0
88,54,10.735,0,0
88,56,14.817,0,0
88,58,16.179,0,0
86,56,6.718,0,0
86,58,7.308,0,0
